monitor_1t_190-300-500 300 500 45150 3.03 3.06 41.78125 None
monitor_1t_40-200-500 200 500 20100 1.58 1.61 24.6953125 None
monitor_1t_160-300-1000 300 1000 45150 7.48 7.52 47.51171875 None
monitor_1t_190-300-100 300 100 30315 0.39 0.41 25.47265625 None
monitor_1t_190-300-1000 300 1000 45150 9.22 9.28 48.6796875 None
monitor_1t_130-100-100 100 100 5050 0.07 0.08 10.07421875 None
monitor_1t_10-100-100 100 100 5050 0.05 0.05 8.4765625 None
monitor_1t_40-300-500 300 500 45150 4.16 4.2 43.84765625 None
monitor_1t_10-300-1000 300 1000 45150 6.25 6.27 49.04296875 None
monitor_1t_70-400-500 400 500 80200 7.48 7.54 78.81640625 None
monitor_1t_10-100-1000 100 1000 5050 0.28 0.29 10.05859375 None
monitor_1t_190-400-1000 400 1000 80200 14.14 14.21 79.50390625 None
monitor_1t_190-100-1000 100 1000 5050 0.2 0.2 10.390625 None
monitor_1t_10-300-500 300 500 45150 4.92 4.95 43.30078125 None
monitor_1t_70-300-500 300 500 45150 4.17 4.21 42.875 None
monitor_1t_130-100-500 100 500 5050 0.23 0.25 9.33203125 None
monitor_1t_100-300-500 300 500 45150 4.16 4.19 43.05859375 None
monitor_1t_130-200-500 200 500 20100 1.43 1.44 22.90625 None
monitor_1t_70-500-500 500 500 125250 10.16 10.22 103.84375 None
monitor_1t_100-200-1000 200 1000 20100 3.62 3.66 26.08984375 None
monitor_1t_70-500-100 500 100 45849 2.73 2.78 41.62890625 None
monitor_1t_100-100-100 100 100 5050 0.07 0.09 10.30078125 None
monitor_1t_40-300-100 300 100 25449 1.0 1.04 24.11328125 None
monitor_1t_190-500-100 500 100 53240 2.08 2.1 45.5390625 None
monitor_1t_40-200-100 200 100 15249 0.45 0.47 14.89453125 None
monitor_1t_190-500-500 500 500 125250 10.27 10.35 103.2890625 None
monitor_1t_70-300-100 300 100 25449 1.0 1.02 24.26953125 None
monitor_1t_70-100-500 100 500 5050 0.26 0.27 9.06640625 None
monitor_1t_40-500-500 500 500 125250 11.16 11.22 103.296875 None
monitor_1t_130-300-500 300 500 45150 4.43 4.46 41.796875 None
monitor_1t_10-400-500 400 500 80200 9.01 9.11 77.0234375 None
monitor_1t_160-100-1000 100 1000 5050 0.27 0.29 10.5859375 None
monitor_1t_100-300-1000 300 1000 45150 7.93 8.0 48.2578125 None
monitor_1t_10-100-500 100 500 5050 0.14 0.14 8.34375 None
monitor_1t_40-400-500 400 500 80200 7.94 8.01 77.5390625 None
monitor_1t_160-300-100 300 100 30315 0.26 0.26 25.44140625 None
monitor_1t_70-100-100 100 100 5050 0.03 0.04 8.52734375 None
monitor_1t_100-500-500 500 500 125250 9.53 9.6 102.96875 None
monitor_1t_190-100-100 100 100 5050 0.02 0.02 10.33203125 None
monitor_1t_10-400-1000 400 1000 80200 18.49 18.55 77.96875 None
monitor_1t_40-100-100 100 100 5050 0.08 0.1 8.07421875 None
monitor_1t_10-300-100 300 100 25449 0.59 0.63 24.33984375 None
monitor_1t_10-200-500 200 500 20100 1.39 1.42 24.8671875 None
monitor_1t_190-200-100 200 100 17544 0.25 0.27 21.5078125 None
monitor_1t_70-200-100 200 100 15249 0.25 0.25 15.55078125 None
monitor_1t_40-500-100 500 100 45849 2.95 3.0 41.01171875 None
monitor_1t_190-400-100 400 100 41419 0.73 0.76 41.10546875 None
monitor_1t_70-200-1000 200 1000 20100 2.54 2.56 24.86328125 None
monitor_1t_70-100-1000 100 1000 5050 0.24 0.25 10.78125 None
monitor_1t_160-500-100 500 100 53240 1.08 1.11 45.0703125 None
monitor_1t_40-100-1000 100 1000 5050 0.47 0.48 9.984375 None
monitor_1t_40-300-1000 300 1000 45150 6.64 6.67 47.45703125 None
monitor_1t_100-400-100 400 100 35649 1.62 1.65 41.20703125 None
monitor_1t_70-400-100 400 100 35649 1.65 1.66 41.4375 None
monitor_1t_190-400-500 400 500 80200 6.66 6.74 79.33984375 None
monitor_1t_160-500-500 500 500 125250 9.21 9.26 103.74609375 None
monitor_1t_100-200-500 200 500 20100 1.52 1.55 22.875 None
monitor_1t_130-500-100 500 100 53240 1.68 1.73 45.5078125 None
monitor_1t_130-200-1000 200 1000 20100 3.07 3.1 26.12109375 None
monitor_1t_130-200-100 200 100 17544 0.09 0.1 22.13671875 None
monitor_1t_160-200-500 200 500 20100 1.91 1.92 24.78515625 None
monitor_1t_130-500-500 500 500 125250 10.63 10.7 103.171875 None
monitor_1t_10-200-100 200 100 15249 0.42 0.43 14.47265625 None
monitor_1t_100-300-100 300 100 25449 0.67 0.69 24.20703125 None
monitor_1t_130-300-100 300 100 30315 0.41 0.43 25.0859375 None
monitor_1t_190-500-1000 500 1000 125250 18.16 18.25 113.00390625 None
monitor_1t_160-100-500 100 500 5050 0.11 0.12 10.34765625 None
monitor_1t_40-500-1000 500 1000 125250 19.8 19.88 115.24609375 None
monitor_1t_70-200-500 200 500 20100 1.89 1.9 24.1484375 None
monitor_1t_160-200-1000 200 1000 20100 4.93 5.0 25.2578125 None
monitor_1t_190-200-500 200 500 20100 1.98 2.02 28.40234375 None
monitor_1t_130-400-1000 400 1000 80200 11.1 11.18 78.8515625 None
monitor_1t_70-500-1000 500 1000 125250 19.57 19.66 114.2578125 None
monitor_1t_10-400-100 400 100 35649 1.0 1.02 42.171875 None
monitor_1t_100-500-100 500 100 45849 2.46 2.52 41.578125 None
monitor_1t_160-500-1000 500 1000 125250 18.49 18.58 114.83203125 None
monitor_1t_70-300-1000 300 1000 45150 8.4 8.44 48.05078125 None
monitor_1t_40-400-100 400 100 35649 1.38 1.39 40.21875 None
monitor_1t_70-400-1000 400 1000 80200 11.02 11.17 77.78515625 None
monitor_1t_10-500-100 500 100 45849 1.62 1.63 42.09765625 None
monitor_1t_40-100-500 100 500 5050 0.39 0.39 8.2890625 None
monitor_1t_160-300-500 300 500 45150 4.96 5.0 42.91796875 None
monitor_1t_160-400-1000 400 1000 80200 15.19 15.35 79.57421875 None
monitor_1t_40-200-1000 200 1000 20100 1.98 2.0 27.84765625 None
monitor_1t_190-100-500 100 500 5050 0.1 0.11 10.4765625 None
monitor_1t_100-100-500 100 500 5050 0.11 0.11 9.6015625 None
monitor_1t_10-500-500 500 500 125250 15.06 15.13 103.4375 None
monitor_1t_130-300-1000 300 1000 45150 7.29 7.36 47.90234375 None
monitor_1t_40-400-1000 400 1000 80200 11.14 11.22 78.73046875 None
monitor_1t_10-500-1000 500 1000 125250 16.08 16.14 113.27734375 None
monitor_1t_130-400-100 400 100 41419 1.07 1.11 42.859375 None
monitor_1t_10-200-1000 200 1000 20100 4.07 4.1 26.05859375 None
monitor_1t_100-400-1000 400 1000 80200 11.76 11.84 78.26171875 None
monitor_1t_100-500-1000 500 1000 125250 13.13 13.21 115.2109375 None
monitor_1t_160-400-500 400 500 80200 6.09 6.15 77.9609375 None
monitor_1t_160-400-100 400 100 41419 0.92 0.94 40.8984375 None
monitor_1t_160-200-100 200 100 17544 0.08 0.09 21.7890625 None
monitor_1t_100-100-1000 100 1000 5050 0.21 0.22 10.59375 None
monitor_1t_130-400-500 400 500 80200 6.14 6.21 78.2109375 None
monitor_1t_130-500-1000 500 1000 125250 14.87 14.99 113.6328125 None
monitor_1t_40-100-100 100 100 5050 0.03 0.03 8.09375 None
monitor_1t_10-300-100 300 100 25449 1.11 1.13 24.29296875 None
monitor_1t_10-200-500 200 500 20100 2.53 2.55 24.921875 None
monitor_1t_190-200-100 200 100 17544 0.27 0.29 20.9375 None
monitor_1t_40-300-100 300 100 25449 0.51 0.53 24.28515625 None
monitor_1t_190-500-100 500 100 53240 1.82 1.83 45.015625 None
monitor_1t_160-100-100 100 100 5050 0.02 0.03 10.09375 None
monitor_1t_100-400-500 400 500 80200 5.95 6.03 78.4453125 None
monitor_1t_130-100-1000 100 1000 5050 0.33 0.36 9.9140625 None
monitor_1t_10-300-1000 300 1000 45150 7.12 7.2 46.640625 None
monitor_1t_70-400-500 400 500 80200 6.24 6.3 79.30078125 None
monitor_1t_40-100-500 100 500 5050 0.64 0.66 8.40234375 None
monitor_1t_160-300-500 300 500 45150 4.98 5.06 43.2421875 None
monitor_1t_160-300-1000 300 1000 45150 7.99 8.04 48.4296875 None
monitor_1t_190-300-100 300 100 30315 0.28 0.31 25.69921875 None
monitor_1t_190-300-1000 300 1000 45150 9.85 9.95 47.74609375 None
monitor_1t_130-100-100 100 100 5050 0.02 0.03 10.62109375 None
monitor_1t_10-100-100 100 100 5050 0.02 0.02 8.48046875 None
monitor_1t_40-300-500 300 500 45150 4.6 4.64 42.890625 None
monitor_1t_70-500-500 500 500 125250 12.73 12.79 105.08984375 None
monitor_1t_100-200-1000 200 1000 20100 3.85 3.91 26.1875 None
monitor_1t_190-300-500 300 500 45150 4.93 4.98 43.4140625 None
monitor_1t_40-200-500 200 500 20100 2.63 2.67 23.9140625 None
monitor_1t_40-200-100 200 100 15249 0.52 0.54 14.9453125 None
monitor_1t_190-500-500 500 500 125250 8.74 8.81 102.58984375 None
monitor_1t_10-100-1000 100 1000 5050 1.16 1.17 9.89453125 None
monitor_1t_190-400-1000 400 1000 80200 15.96 16.03 79.3828125 None
monitor_1t_70-500-100 500 100 45849 3.26 3.29 40.9921875 None
monitor_1t_100-100-100 100 100 5050 0.11 0.12 10.27734375 None
monitor_1t_70-200-100 200 100 15249 0.29 0.3 14.48046875 None
monitor_1t_40-500-100 500 100 45849 2.77 2.84 40.87109375 None
monitor_1t_70-300-500 300 500 45150 4.09 4.15 42.18359375 None
monitor_1t_130-100-500 100 500 5050 0.1 0.12 10.10546875 None
monitor_1t_100-300-1000 300 1000 45150 6.92 6.96 47.83203125 None
monitor_1t_10-100-500 100 500 5050 0.12 0.13 8.05859375 None
monitor_1t_70-300-1000 300 1000 45150 10.0 10.07 47.8828125 None
monitor_1t_40-400-100 400 100 35649 1.44 1.49 41.98046875 None
monitor_1t_100-300-500 300 500 45150 4.25 4.29 42.28125 None
monitor_1t_130-200-500 200 500 20100 2.21 2.26 24.2734375 None
monitor_1t_160-400-500 400 500 80200 6.41 6.47 78.0390625 None
monitor_1t_160-400-100 400 100 41419 0.57 0.58 41.70703125 None
monitor_1t_190-400-100 400 100 41419 1.36 1.4 41.3203125 None
monitor_1t_70-200-1000 200 1000 20100 3.87 3.89 25.3203125 None
monitor_1t_40-100-1000 100 1000 5050 0.24 0.25 10.28125 None
monitor_1t_40-300-1000 300 1000 45150 6.34 6.39 47.58203125 None
monitor_1t_190-100-500 100 500 5050 0.4 0.41 9.96484375 None
monitor_1t_100-100-500 100 500 5050 0.25 0.27 9.1953125 None
monitor_1t_10-500-500 500 500 125250 9.81 9.87 103.92578125 None
monitor_1t_130-300-1000 300 1000 45150 8.61 8.7 48.08203125 None
monitor_1t_190-100-100 100 100 5050 0.04 0.04 9.3984375 None
monitor_1t_10-400-1000 400 1000 80200 19.27 19.38 77.86328125 None
monitor_1t_100-400-100 400 100 35649 2.62 2.66 41.6640625 None
monitor_1t_70-400-100 400 100 35649 2.02 2.05 40.83984375 None
monitor_1t_130-200-1000 200 1000 20100 3.72 3.75 26.38671875 None
monitor_1t_130-200-100 200 100 17544 0.3 0.31 22.11328125 None
monitor_1t_160-200-100 200 100 17544 0.26 0.28 20.859375 None
monitor_1t_100-100-1000 100 1000 5050 0.42 0.43 9.8203125 None
monitor_1t_70-100-100 100 100 5050 0.04 0.05 8.5625 None
monitor_1t_100-500-500 500 500 125250 9.97 10.03 104.05859375 None
monitor_1t_70-300-100 300 100 25449 1.59 1.6 25.59765625 None
monitor_1t_70-100-500 100 500 5050 0.73 0.75 9.14453125 None
monitor_1t_40-500-500 500 500 125250 13.85 13.96 103.78515625 None
monitor_1t_130-300-500 300 500 45150 3.91 3.96 42.42578125 None
monitor_1t_100-500-100 500 100 45849 3.28 3.31 41.0390625 None
monitor_1t_160-500-1000 500 1000 125250 17.92 18.05 114.83203125 None
monitor_1t_70-500-1000 500 1000 125250 20.27 20.34 113.23046875 None
monitor_1t_10-400-100 400 100 35649 1.1 1.12 40.34765625 None
monitor_1t_100-200-500 200 500 20100 2.62 2.65 24.57421875 None
monitor_1t_130-500-100 500 100 53240 2.06 2.1 44.3984375 None
monitor_1t_190-400-500 400 500 80200 6.7 6.83 79.6484375 None
monitor_1t_160-500-500 500 500 125250 10.21 10.32 102.5390625 None
monitor_1t_130-400-100 400 100 41419 1.65 1.69 40.5859375 None
monitor_1t_10-200-1000 200 1000 20100 5.13 5.19 25.28125 None
monitor_1t_160-400-1000 400 1000 80200 12.33 12.38 79.18359375 None
monitor_1t_40-200-1000 200 1000 20100 3.08 3.13 27.62890625 None
monitor_1t_160-100-500 100 500 5050 0.42 0.43 10.7265625 None
monitor_1t_40-500-1000 500 1000 125250 22.17 22.27 113.8046875 None
monitor_1t_190-100-1000 100 1000 5050 0.91 0.92 10.36328125 None
monitor_1t_10-300-500 300 500 45150 7.69 7.83 42.55859375 None
monitor_1t_190-200-500 200 500 20100 1.99 2.02 30.01953125 None
monitor_1t_130-400-1000 400 1000 80200 12.83 12.89 78.03125 None
monitor_1t_70-200-500 200 500 20100 3.14 3.16 24.41015625 None
monitor_1t_160-200-1000 200 1000 20100 5.36 5.4 26.44921875 None
monitor_1t_160-200-500 200 500 20100 1.98 1.99 23.6875 None
monitor_1t_130-500-500 500 500 125250 12.19 12.26 104.390625 None
monitor_1t_40-400-500 400 500 80200 9.18 9.25 77.54296875 None
monitor_1t_160-300-100 300 100 30315 0.54 0.55 25.02734375 None
monitor_1t_70-100-1000 100 1000 5050 0.42 0.44 10.2578125 None
monitor_1t_160-500-100 500 100 53240 1.89 1.93 43.640625 None
monitor_1t_70-400-1000 400 1000 80200 12.63 12.71 79.94921875 None
monitor_1t_10-500-100 500 100 45849 1.59 1.6 42.140625 None
monitor_1t_190-300-1000 300 1000 45150 10.83 10.89 47.55078125 None
monitor_1t_130-100-100 100 100 5050 0.04 0.06 10.609375 None
monitor_1t_70-100-1000 100 1000 5050 0.44 0.46 10.3671875 None
monitor_1t_160-500-100 500 100 53240 1.49 1.53 45.28515625 None
monitor_1t_130-100-1000 100 1000 5050 0.23 0.24 10.28125 None
monitor_1t_190-100-1000 100 1000 5050 0.8 0.81 10.7578125 None
monitor_1t_10-300-500 300 500 45150 3.32 3.37 42.3203125 None
monitor_1t_160-300-1000 300 1000 45150 9.2 9.25 49.40234375 None
monitor_1t_190-300-100 300 100 30315 0.5 0.53 26.14453125 None
monitor_1t_70-300-100 300 100 25449 1.65 1.69 23.83984375 None
monitor_1t_70-100-500 100 500 5050 0.69 0.72 8.88671875 None
monitor_1t_40-500-500 500 500 125250 9.06 9.15 103.69140625 None
monitor_1t_130-300-500 300 500 45150 4.2 4.28 44.30859375 None
monitor_1t_40-100-500 100 500 5050 0.67 0.68 8.77734375 None
monitor_1t_160-300-500 300 500 45150 5.89 5.96 42.26171875 None
monitor_1t_70-300-500 300 500 45150 4.45 4.52 43.41796875 None
monitor_1t_130-100-500 100 500 5050 0.12 0.13 9.7265625 None
monitor_1t_10-100-100 100 100 5050 0.03 0.03 8.01953125 None
monitor_1t_40-300-500 300 500 45150 5.12 5.15 44.34375 None
monitor_1t_70-500-500 500 500 125250 12.42 12.51 103.515625 None
monitor_1t_100-200-1000 200 1000 20100 4.13 4.17 27.80078125 None
monitor_1t_70-200-500 200 500 20100 3.21 3.24 24.66015625 None
monitor_1t_160-200-1000 200 1000 20100 4.26 4.33 27.81640625 None
monitor_1t_40-200-100 200 100 15249 0.53 0.54 14.953125 None
monitor_1t_190-500-500 500 500 125250 9.03 9.11 104.99609375 None
monitor_1t_10-400-500 400 500 80200 11.05 11.09 78.375 None
monitor_1t_160-100-1000 100 1000 5050 0.33 0.33 9.66796875 None
monitor_1t_100-300-500 300 500 45150 4.29 4.33 42.84765625 None
monitor_1t_130-200-500 200 500 20100 2.22 2.25 23.87109375 None
monitor_1t_10-300-1000 300 1000 45150 12.12 12.22 48.31640625 None
monitor_1t_70-400-500 400 500 80200 6.76 6.83 78.33203125 None
monitor_1t_70-300-1000 300 1000 45150 9.85 9.91 48.9375 None
monitor_1t_40-400-100 400 100 35649 1.37 1.41 42.39453125 None
monitor_1t_100-300-1000 300 1000 45150 7.09 7.15 48.6953125 None
monitor_1t_10-100-500 100 500 5050 0.1 0.11 8.0390625 None
monitor_1t_10-100-1000 100 1000 5050 1.03 1.04 10.48828125 None
monitor_1t_190-400-1000 400 1000 80200 18.31 18.5 77.99609375 None
monitor_1t_190-100-500 100 500 5050 0.11 0.11 10.73046875 None
monitor_1t_100-100-500 100 500 5050 0.16 0.16 10.15625 None
monitor_1t_10-500-500 500 500 125250 12.34 12.46 103.171875 None
monitor_1t_130-300-1000 300 1000 45150 7.02 7.06 46.578125 None
monitor_1t_10-200-100 200 100 15249 0.49 0.5 14.796875 None
monitor_1t_100-300-100 300 100 25449 1.5 1.53 25.796875 None
monitor_1t_130-300-100 300 100 30315 0.89 0.92 25.9453125 None
monitor_1t_190-500-1000 500 1000 125250 17.28 17.34 115.27734375 None
monitor_1t_190-300-500 300 500 45150 5.76 5.81 42.609375 None
monitor_1t_40-200-500 200 500 20100 2.28 2.32 23.94921875 None
monitor_1t_160-200-500 200 500 20100 2.39 2.42 23.69921875 None
monitor_1t_130-500-500 500 500 125250 9.77 9.83 103.51171875 None
monitor_1t_190-100-100 100 100 5050 0.02 0.03 9.98828125 None
monitor_1t_10-400-1000 400 1000 80200 20.55 20.63 77.7578125 None
monitor_1t_100-400-100 400 100 35649 2.87 2.9 41.56640625 None
monitor_1t_70-400-100 400 100 35649 1.19 1.21 41.86328125 None
monitor_1t_190-400-500 400 500 80200 6.39 6.47 79.61328125 None
monitor_1t_160-500-500 500 500 125250 10.34 10.41 104.09375 None
monitor_1t_70-500-100 500 100 45849 3.49 3.54 41.7734375 None
monitor_1t_100-100-100 100 100 5050 0.1 0.12 10.359375 None
monitor_1t_40-300-100 300 100 25449 1.16 1.19 24.34765625 None
monitor_1t_190-500-100 500 100 53240 2.2 2.29 45.4765625 None
monitor_1t_190-400-100 400 100 41419 0.9 0.92 42.35546875 None
monitor_1t_70-200-1000 200 1000 20100 4.03 4.06 26.09765625 None
monitor_1t_40-100-1000 100 1000 5050 0.45 0.48 10.78515625 None
monitor_1t_40-300-1000 300 1000 45150 8.37 8.43 48.2578125 None
monitor_1t_100-500-100 500 100 45849 3.24 3.31 42.765625 None
monitor_1t_160-500-1000 500 1000 125250 18.28 18.4 113.0 None
monitor_1t_160-100-500 100 500 5050 0.11 0.12 9.91015625 None
monitor_1t_40-500-1000 500 1000 125250 21.67 21.76 114.26953125 None
monitor_1t_130-400-100 400 100 41419 1.03 1.07 41.5078125 None
monitor_1t_10-200-1000 200 1000 20100 5.95 6.01 28.13671875 None
monitor_1t_160-400-1000 400 1000 80200 11.54 11.6 77.671875 None
monitor_1t_40-200-1000 200 1000 20100 3.18 3.2 26.16015625 None
monitor_1t_160-400-500 400 500 80200 9.33 9.45 77.7578125 None
monitor_1t_160-400-100 400 100 41419 0.95 1.0 41.71875 None
monitor_1t_70-100-100 100 100 5050 0.01 0.03 8.85546875 None
monitor_1t_100-500-500 500 500 125250 11.77 11.82 102.953125 None
monitor_1t_190-200-1000 200 1000 20100 3.3 3.35 28.87890625 None
monitor_1t_100-200-100 200 100 15249 0.48 0.49 14.8828125 None
monitor_1t_130-200-1000 200 1000 20100 5.09 5.12 26.4296875 None
monitor_1t_130-200-100 200 100 17544 0.23 0.25 20.9296875 None
monitor_1t_190-200-500 200 500 20100 2.31 2.36 28.37890625 None
monitor_1t_130-400-1000 400 1000 80200 10.87 10.97 78.046875 None
monitor_1t_40-400-1000 400 1000 80200 16.74 16.85 77.49609375 None
monitor_1t_10-500-1000 500 1000 125250 14.7 14.76 114.7578125 None
monitor_1t_70-500-1000 500 1000 125250 24.85 24.98 113.6328125 None
monitor_1t_10-400-100 400 100 35649 0.92 0.93 41.19921875 None
monitor_1t_40-100-500 100 500 5050 0.14 0.14 8.9296875 None
monitor_1t_160-300-500 300 500 45150 5.14 5.2 43.3125 None
monitor_1t_190-400-100 400 100 41419 0.99 1.01 41.375 None
monitor_1t_70-200-1000 200 1000 20100 4.0 4.04 26.609375 None
monitor_1t_130-100-1000 100 1000 5050 0.32 0.34 10.59375 None
monitor_1t_190-200-1000 200 1000 20100 3.66 3.67 29.96875 None
monitor_1t_100-200-100 200 100 15249 0.32 0.35 14.7109375 None
monitor_1t_160-300-1000 300 1000 45150 8.54 8.58 48.44140625 None
monitor_1t_190-300-100 300 100 30315 0.72 0.75 25.5546875 None
monitor_1t_190-300-1000 300 1000 45150 9.51 9.56 47.796875 None
monitor_1t_130-100-100 100 100 5050 0.02 0.02 10.50390625 None
monitor_1t_100-300-500 300 500 45150 4.82 4.87 44.4140625 None
monitor_1t_130-200-500 200 500 20100 1.14 1.16 24.27734375 None
monitor_1t_10-400-500 400 500 80200 8.75 8.81 77.38671875 None
monitor_1t_160-100-1000 100 1000 5050 0.2 0.2 10.86328125 None
monitor_1t_10-100-100 100 100 5050 0.02 0.02 8.44921875 None
monitor_1t_40-300-500 300 500 45150 4.8 4.82 41.765625 None
monitor_1t_70-500-500 500 500 125250 11.02 11.07 104.5 None
monitor_1t_100-200-1000 200 1000 20100 4.54 4.61 26.18359375 None
monitor_1t_10-300-1000 300 1000 45150 9.81 9.87 47.83984375 None
monitor_1t_70-400-500 400 500 80200 5.89 5.94 76.4375 None
monitor_1t_10-100-1000 100 1000 5050 0.25 0.26 9.546875 None
monitor_1t_190-400-1000 400 1000 80200 15.61 15.69 78.3984375 None
monitor_1t_160-400-500 400 500 80200 5.44 5.49 77.51171875 None
monitor_1t_160-400-100 400 100 41419 0.46 0.47 42.4921875 None
monitor_1t_160-200-500 200 500 20100 1.08 1.1 23.75 None
monitor_1t_130-500-500 500 500 125250 9.1 9.15 103.703125 None
monitor_1t_10-200-100 200 100 15249 0.24 0.25 14.796875 None
monitor_1t_100-300-100 300 100 25449 0.79 0.82 25.30859375 None
monitor_1t_40-500-500 500 500 125250 11.67 11.78 103.9375 None
monitor_1t_130-300-500 300 500 45150 3.81 3.83 43.44140625 None
monitor_1t_190-100-1000 100 1000 5050 0.19 0.2 10.4453125 None
monitor_1t_10-300-500 300 500 45150 3.21 3.24 43.40625 None
monitor_1t_40-300-100 300 100 25449 0.78 0.81 25.79296875 None
monitor_1t_190-500-100 500 100 53240 1.29 1.32 43.89453125 None
monitor_1t_40-200-100 200 100 15249 0.32 0.33 14.48046875 None
monitor_1t_190-500-500 500 500 125250 10.94 11.02 102.56640625 None
monitor_1t_70-200-500 200 500 20100 2.09 2.11 24.66796875 None
monitor_1t_160-200-1000 200 1000 20100 4.33 4.39 27.59375 None
monitor_1t_160-200-100 200 100 17544 0.16 0.17 20.828125 None
monitor_1t_100-100-1000 100 1000 5050 0.23 0.23 10.5 None
monitor_1t_70-100-100 100 100 5050 0.02 0.02 8.67578125 None
monitor_1t_100-500-500 500 500 125250 10.4 10.5 104.5234375 None
monitor_1t_100-400-100 400 100 35649 1.57 1.59 42.68359375 None
monitor_1t_70-400-100 400 100 35649 2.06 2.09 42.33984375 None
monitor_1t_130-200-1000 200 1000 20100 5.26 5.32 26.58203125 None
monitor_1t_130-200-100 200 100 17544 0.15 0.16 21.9609375 None
monitor_1t_100-300-1000 300 1000 45150 8.26 8.33 48.2578125 None
monitor_1t_10-100-500 100 500 5050 0.12 0.12 8.65625 None
monitor_1t_190-300-500 300 500 45150 2.52 2.54 43.12890625 None
monitor_1t_40-200-500 200 500 20100 1.74 1.77 24.72265625 None
monitor_1t_70-300-500 300 500 45150 3.75 3.81 43.2265625 None
monitor_1t_130-100-500 100 500 5050 0.2 0.21 9.92578125 None
monitor_1t_70-100-1000 100 1000 5050 0.25 0.25 10.64453125 None
monitor_1t_160-500-100 500 100 53240 1.46 1.48 44.5078125 None
monitor_1t_70-400-1000 400 1000 80200 11.91 12.0 78.28515625 None
monitor_1t_10-500-100 500 100 45849 1.21 1.23 41.01171875 None
monitor_1t_70-300-1000 300 1000 45150 5.08 5.13 47.59765625 None
monitor_1t_40-400-100 400 100 35649 1.6 1.62 40.94921875 None
monitor_1t_130-400-500 400 500 80200 6.2 6.24 79.36328125 None
monitor_1t_130-500-1000 500 1000 125250 14.86 14.93 116.29296875 None
monitor_1t_130-400-100 400 100 41419 0.99 1.0 41.3203125 None
monitor_1t_10-200-1000 200 1000 20100 3.87 3.92 26.91015625 None
monitor_1t_100-400-1000 400 1000 80200 12.62 12.68 78.8359375 None
monitor_1t_100-500-1000 500 1000 125250 11.92 11.96 113.52734375 None
monitor_1t_40-400-1000 400 1000 80200 12.85 12.91 77.984375 None
monitor_1t_10-500-1000 500 1000 125250 15.87 15.93 114.88671875 None
monitor_1t_190-100-100 100 100 5050 0.01 0.02 10.4375 None
monitor_1t_10-400-1000 400 1000 80200 17.55 17.62 77.64453125 None
monitor_1t_100-200-500 200 500 20100 2.0 2.03 23.5859375 None
monitor_1t_130-500-100 500 100 53240 2.08 2.14 44.46484375 None
monitor_1t_160-100-100 100 100 5050 0.03 0.03 10.515625 None
monitor_1t_100-400-500 400 500 80200 5.88 5.94 76.96484375 None
monitor_1t_40-100-1000 100 1000 5050 0.57 0.59 10.56640625 None
monitor_1t_40-300-1000 300 1000 45150 6.93 6.99 47.79296875 None
monitor_1t_40-400-500 400 500 80200 5.77 5.81 78.015625 None
monitor_1t_160-300-100 300 100 30315 0.34 0.35 27.23828125 None
monitor_1t_190-200-500 200 500 20100 1.21 1.23 28.4453125 None
monitor_1t_130-400-1000 400 1000 80200 10.95 11.0 78.46875 None
monitor_1t_160-100-500 100 500 5050 0.11 0.11 10.62109375 None
monitor_1t_40-500-1000 500 1000 125250 19.66 19.74 114.90234375 None
monitor_1t_70-500-100 500 100 45849 2.19 2.23 41.11328125 None
monitor_1t_100-100-100 100 100 5050 0.04 0.04 10.15234375 None
monitor_1t_70-200-100 200 100 15249 0.31 0.32 14.94921875 None
monitor_1t_40-500-100 500 100 45849 2.5 2.55 40.984375 None
monitor_1t_160-400-1000 400 1000 80200 12.99 13.04 78.0703125 None
monitor_1t_40-200-1000 200 1000 20100 2.42 2.45 27.6796875 None
monitor_1t_70-500-1000 500 1000 125250 19.88 19.95 116.0 None
monitor_1t_10-400-100 400 100 35649 0.75 0.77 42.19140625 None
monitor_1t_70-300-100 300 100 25449 0.64 0.67 23.38671875 None
monitor_1t_70-100-500 100 500 5050 0.38 0.4 8.37890625 None
monitor_1t_130-300-100 300 100 30315 0.85 0.88 25.42578125 None
monitor_1t_190-500-1000 500 1000 125250 19.62 19.69 114.03515625 None
monitor_1t_70-300-1000 300 1000 45150 10.36 10.41 46.203125 None
monitor_1t_40-400-100 400 100 35649 1.84 1.87 41.73828125 None
monitor_1t_100-200-500 200 500 20100 2.67 2.69 23.7265625 None
monitor_1t_130-500-100 500 100 53240 2.14 2.19 45.3984375 None
monitor_1t_160-300-1000 300 1000 45150 6.42 6.49 47.953125 None
monitor_1t_190-300-100 300 100 30315 0.74 0.77 26.17578125 None
monitor_1t_130-100-1000 100 1000 5050 0.37 0.39 10.90625 None
monitor_1t_160-400-500 400 500 80200 9.39 9.43 77.7890625 None
monitor_1t_160-400-100 400 100 41419 0.95 0.98 42.33203125 None
monitor_1t_70-100-1000 100 1000 5050 0.33 0.33 10.7890625 None
monitor_1t_160-500-100 500 100 53240 1.79 1.83 44.76171875 None
monitor_1t_10-100-1000 100 1000 5050 0.95 0.96 9.78125 None
monitor_1t_190-400-1000 400 1000 80200 13.36 13.42 79.9765625 None
monitor_1t_10-400-500 400 500 80200 10.36 10.43 77.62890625 None
monitor_1t_160-100-1000 100 1000 5050 0.33 0.34 9.52734375 None
